"Source";"Target";"Type";"Year"
25193;14239;"Directed";2013
25193;30443;"Directed";2013
25193;17240;"Directed";2013
25193;7200;"Directed";2013
25193;19278;"Directed";2013
25193;13053;"Directed";2013
25193;13951;"Directed";2013
25193;9261;"Directed";2013
25193;4607;"Directed";2013
25193;25796;"Directed";2013
25193;21368;"Directed";2013
25193;25304;"Directed";2013
25193;17293;"Directed";2013
25193;22528;"Directed";2013
25193;26405;"Directed";2013
25193;7793;"Directed";2013
25193;11026;"Directed";2013
25193;25811;"Directed";2013
25193;25521;"Directed";2013
25193;237;"Directed";2013
25193;4621;"Directed";2013
25193;6393;"Directed";2013
25193;25533;"Directed";2013
25193;5932;"Directed";2013
25193;16103;"Directed";2013
25193;5798;"Directed";2013
25193;35205;"Directed";2013
25193;24618;"Directed";2013
25193;5801;"Directed";2013
25193;19641;"Directed";2013
25193;32888;"Directed";2013
25193;11366;"Directed";2013
25193;10191;"Directed";2013
25193;35053;"Directed";2013
25193;29342;"Directed";2013
3512;854;"Directed";2013
3512;33000;"Directed";2013
3512;30540;"Directed";2013
3512;6714;"Directed";2013
3512;2835;"Directed";2013
3512;5549;"Directed";2013
3512;15856;"Directed";2013
3512;20288;"Directed";2013
3512;17625;"Directed";2013
3512;26541;"Directed";2013
3512;6143;"Directed";2013
3512;17924;"Directed";2013
3512;34944;"Directed";2013
3512;28890;"Directed";2013
3512;1758;"Directed";2013
3512;29080;"Directed";2013
3512;30970;"Directed";2013
3512;24103;"Directed";2013
3512;35559;"Directed";2013
3512;24685;"Directed";2013
3512;22913;"Directed";2013
3512;16460;"Directed";2013
3512;35863;"Directed";2013
3512;9651;"Directed";2013
3512;14062;"Directed";2013
3512;34657;"Directed";2013
3512;30866;"Directed";2013
3512;17413;"Directed";2013
3512;3222;"Directed";2013
3512;33787;"Directed";2013
3512;12873;"Directed";2013
3512;29381;"Directed";2013
3512;2362;"Directed";2013
3512;20589;"Directed";2013
3512;20307;"Directed";2013
3512;21362;"Directed";2013
3512;33331;"Directed";2013
3512;19110;"Directed";2013
3512;16180;"Directed";2013
3512;27369;"Directed";2013
3512;23248;"Directed";2013
3512;3523;"Directed";2013
3512;1193;"Directed";2013
3512;9377;"Directed";2013
3512;4138;"Directed";2013
3512;24428;"Directed";2013
3512;6475;"Directed";2013
3512;16178;"Directed";2013
3512;13479;"Directed";2013
3512;4716;"Directed";2013
3512;31744;"Directed";2013
3512;17084;"Directed";2013
3512;2677;"Directed";2013
3512;2311;"Directed";2013
3512;5017;"Directed";2013
3512;17111;"Directed";2013
3512;27360;"Directed";2013
3512;33820;"Directed";2013
3512;35597;"Directed";2013
3512;19433;"Directed";2013
3512;30309;"Directed";2013
3512;484;"Directed";2013
3512;30907;"Directed";2013
3512;7353;"Directed";2013
3512;25719;"Directed";2013
3512;32476;"Directed";2013
3512;657;"Directed";2013
3512;35912;"Directed";2013
3512;33549;"Directed";2013
3512;19439;"Directed";2013
3512;18190;"Directed";2013
3512;29713;"Directed";2013
3512;2693;"Directed";2013
3512;9697;"Directed";2013
3512;16923;"Directed";2013
3512;8826;"Directed";2013
3512;20347;"Directed";2013
3512;12729;"Directed";2013
3512;34115;"Directed";2013
3512;11023;"Directed";2013
3512;12789;"Directed";2013
3512;32225;"Directed";2013
3512;15640;"Directed";2013
3512;8148;"Directed";2013
3512;3933;"Directed";2013
3512;11478;"Directed";2013
3512;26458;"Directed";2013
3512;1833;"Directed";2013
3512;10296;"Directed";2013
3512;18013;"Directed";2013
3512;16833;"Directed";2013
3512;15351;"Directed";2013
3512;15353;"Directed";2013
3512;18316;"Directed";2013
3512;35950;"Directed";2013
3512;29456;"Directed";2013
3512;33008;"Directed";2013
3512;5881;"Directed";2013
3512;19179;"Directed";2013
3512;27441;"Directed";2013
3512;26866;"Directed";2013
3512;21535;"Directed";2013
3512;34451;"Directed";2013
3512;14467;"Directed";2013
3512;28606;"Directed";2013
3512;25686;"Directed";2013
3512;16045;"Directed";2013
3512;23021;"Directed";2013
3512;29196;"Directed";2013
3512;20368;"Directed";2013
3512;21350;"Directed";2013
3512;27458;"Directed";2013
3512;29778;"Directed";2013
3512;17285;"Directed";2013
3512;21841;"Directed";2013
3512;11363;"Directed";2013
3512;21845;"Directed";2013
3512;8297;"Directed";2013
3512;442;"Directed";2013
3512;23346;"Directed";2013
3512;20137;"Directed";2013
3512;25128;"Directed";2013
3512;19834;"Directed";2013
3512;19836;"Directed";2013
3512;18258;"Directed";2013
3512;23042;"Directed";2013
3512;17367;"Directed";2013
3512;6587;"Directed";2013
3512;33898;"Directed";2013
3512;19135;"Directed";2013
3512;4807;"Directed";2013
3512;20145;"Directed";2013
3512;3944;"Directed";2013
3512;26328;"Directed";2013
3512;27775;"Directed";2013
3512;33045;"Directed";2013
3512;4258;"Directed";2013
3512;6308;"Directed";2013
3512;30705;"Directed";2013
3512;30152;"Directed";2013
3512;37536;"Directed";2013
3512;17504;"Directed";2013
3512;20733;"Directed";2013
3512;33423;"Directed";2013
3512;24266;"Directed";2013
3512;8040;"Directed";2013
3512;26930;"Directed";2013
3512;35805;"Directed";2013
3512;31024;"Directed";2013
3512;21309;"Directed";2013
3512;27520;"Directed";2013
3512;27800;"Directed";2013
3512;25758;"Directed";2013
3512;21901;"Directed";2013
3512;22803;"Directed";2013
3512;28689;"Directed";2013
3512;3388;"Directed";2013
3512;29845;"Directed";2013
3512;14545;"Directed";2013
3512;30030;"Directed";2013
3512;26669;"Directed";2013
3512;3992;"Directed";2013
3512;5930;"Directed";2013
3512;20653;"Directed";2013
3512;7200;"Directed";2013
3512;18724;"Directed";2013
3512;15948;"Directed";2013
3512;23010;"Directed";2013
3512;9832;"Directed";2013
3512;15656;"Directed";2013
3512;24226;"Directed";2013
3512;15292;"Directed";2013
3512;11006;"Directed";2013
3512;23135;"Directed";2013
3512;36025;"Directed";2013
3512;11309;"Directed";2013
3512;15553;"Directed";2013
3512;25796;"Directed";2013
3512;1282;"Directed";2013
3512;15692;"Directed";2013
3512;34819;"Directed";2013
3512;5776;"Directed";2013
3512;30613;"Directed";2013
3512;529;"Directed";2013
3512;14596;"Directed";2013
3512;18754;"Directed";2013
3512;11032;"Directed";2013
3512;11903;"Directed";2013
3512;1487;"Directed";2013
3512;16390;"Directed";2013
3512;17578;"Directed";2013
3512;25533;"Directed";2013
3512;21641;"Directed";2013
3512;17873;"Directed";2013
3512;24938;"Directed";2013
3512;6965;"Directed";2013
3512;29224;"Directed";2013
3512;34316;"Directed";2013
3512;34521;"Directed";2013
3512;14614;"Directed";2013
3512;17888;"Directed";2013
3512;9244;"Directed";2013
3512;5232;"Directed";2013
3512;15415;"Directed";2013
3512;36932;"Directed";2013
3512;31393;"Directed";2013
3512;6702;"Directed";2013
3512;28475;"Directed";2013
3512;28191;"Directed";2013
3512;35529;"Directed";2013
7481;8156;"Directed";2013
7481;6714;"Directed";2013
7481;28800;"Directed";2013
7481;7414;"Directed";2013
7481;14349;"Directed";2013
7481;36444;"Directed";2013
7481;17372;"Directed";2013
7481;3494;"Directed";2013
7481;8766;"Directed";2013
7481;29085;"Directed";2013
7481;27353;"Directed";2013
7481;33787;"Directed";2013
7481;33510;"Directed";2013
7481;23728;"Directed";2013
7481;5866;"Directed";2013
7481;22041;"Directed";2013
7481;7265;"Directed";2013
7481;31744;"Directed";2013
7481;13486;"Directed";2013
7481;7926;"Directed";2013
7481;31748;"Directed";2013
7481;28254;"Directed";2013
7481;21478;"Directed";2013
7481;27978;"Directed";2013
7481;365;"Directed";2013
7481;29411;"Directed";2013
7481;8229;"Directed";2013
7481;33265;"Directed";2013
7481;29803;"Directed";2013
7481;2406;"Directed";2013
7481;22963;"Directed";2013
7481;15441;"Directed";2013
7481;29717;"Directed";2013
7481;28557;"Directed";2013
7481;29285;"Directed";2013
7481;36376;"Directed";2013
7481;27703;"Directed";2013
7481;5639;"Directed";2013
7481;12151;"Directed";2013
7481;8148;"Directed";2013
7481;3786;"Directed";2013
7481;20647;"Directed";2013
7481;13475;"Directed";2013
7481;14077;"Directed";2013
7481;17125;"Directed";2013
7481;6820;"Directed";2013
7481;30354;"Directed";2013
7481;8862;"Directed";2013
7481;1566;"Directed";2013
7481;5362;"Directed";2013
7481;19491;"Directed";2013
7481;31811;"Directed";2013
7481;29976;"Directed";2013
7481;33328;"Directed";2013
7481;6846;"Directed";2013
7481;16875;"Directed";2013
7481;17475;"Directed";2013
7481;37474;"Directed";2013
7481;11386;"Directed";2013
7481;7710;"Directed";2013
7481;29217;"Directed";2013
7481;29150;"Directed";2013
7481;2773;"Directed";2013
7481;30337;"Directed";2013
7481;24832;"Directed";2013
7481;17492;"Directed";2013
7481;6015;"Directed";2013
7481;21872;"Directed";2013
7481;16315;"Directed";2013
7481;15424;"Directed";2013
7481;8258;"Directed";2013
7481;8035;"Directed";2013
7481;12734;"Directed";2013
7481;21022;"Directed";2013
7481;26657;"Directed";2013
7481;26359;"Directed";2013
7481;26062;"Directed";2013
7481;5445;"Directed";2013
7481;9242;"Directed";2013
7481;4295;"Directed";2013
7481;30446;"Directed";2013
7481;23992;"Directed";2013
7481;17532;"Directed";2013
7481;17134;"Directed";2013
7481;31325;"Directed";2013
7481;13833;"Directed";2013
7481;28933;"Directed";2013
7481;1668;"Directed";2013
7481;36516;"Directed";2013
7481;18738;"Directed";2013
7481;2221;"Directed";2013
7481;25513;"Directed";2013
7481;27264;"Directed";2013
7481;28476;"Directed";2013
7481;9858;"Directed";2013
7481;28439;"Directed";2013
7481;14895;"Directed";2013
7481;8402;"Directed";2013
7481;37581;"Directed";2013
7481;11454;"Directed";2013
7481;24959;"Directed";2013
7481;11920;"Directed";2013
7481;34591;"Directed";2013
7481;33313;"Directed";2013
7481;35871;"Directed";2013
7481;16335;"Directed";2013
7481;36710;"Directed";2013
7481;14017;"Directed";2013
7481;11371;"Directed";2013
7481;30526;"Directed";2013
7481;35820;"Directed";2013
5961;3593;"Directed";2013
5961;11382;"Directed";2013
5961;24666;"Directed";2013
5961;300;"Directed";2013
5961;22000;"Directed";2013
5961;27348;"Directed";2013
5961;12567;"Directed";2013
5961;27694;"Directed";2013
5961;5554;"Directed";2013
5961;26469;"Directed";2013
5961;7293;"Directed";2013
5961;20091;"Directed";2013
5961;14651;"Directed";2013
5961;9921;"Directed";2013
5961;310;"Directed";2013
5961;22609;"Directed";2013
5961;4107;"Directed";2013
5961;10223;"Directed";2013
5961;26614;"Directed";2013
5961;20012;"Directed";2013
5961;17938;"Directed";2013
5961;21146;"Directed";2013
5961;7195;"Directed";2013
5961;13049;"Directed";2013
5961;15474;"Directed";2013
5961;2367;"Directed";2013
5961;34669;"Directed";2013
5961;24347;"Directed";2013
5961;36344;"Directed";2013
5961;36472;"Directed";2013
5961;33996;"Directed";2013
5961;28525;"Directed";2013
5961;22335;"Directed";2013
5961;25577;"Directed";2013
5961;28531;"Directed";2013
5961;7904;"Directed";2013
5961;10535;"Directed";2013
5961;2087;"Directed";2013
5961;5890;"Directed";2013
5961;35640;"Directed";2013
5961;8515;"Directed";2013
5961;1800;"Directed";2013
5961;12504;"Directed";2013
5961;7395;"Directed";2013
5961;921;"Directed";2013
5961;3549;"Directed";2013
5961;28107;"Directed";2013
5961;2123;"Directed";2013
5961;26231;"Directed";2013
5961;34701;"Directed";2013
5961;13294;"Directed";2013
5961;22963;"Directed";2013
5961;25041;"Directed";2013
5961;11156;"Directed";2013
5961;21200;"Directed";2013
5961;28557;"Directed";2013
5961;30628;"Directed";2013
5961;36808;"Directed";2013
5961;7647;"Directed";2013
5961;31212;"Directed";2013
5961;24168;"Directed";2013
5961;31776;"Directed";2013
5961;4748;"Directed";2013
5961;443;"Directed";2013
5961;21211;"Directed";2013
5961;6521;"Directed";2013
5961;15480;"Directed";2013
5961;35931;"Directed";2013
5961;18608;"Directed";2013
5961;17657;"Directed";2013
5961;35044;"Directed";2013
5961;4728;"Directed";2013
5961;2138;"Directed";2013
5961;28874;"Directed";2013
5961;37110;"Directed";2013
5961;3595;"Directed";2013
5961;1555;"Directed";2013
5961;17139;"Directed";2013
5961;27315;"Directed";2013
5961;12965;"Directed";2013
5961;12084;"Directed";2013
5961;33223;"Directed";2013
5961;17916;"Directed";2013
5961;1280;"Directed";2013
5961;18049;"Directed";2013
5961;23630;"Directed";2013
5961;23030;"Directed";2013
5961;1585;"Directed";2013
5961;36871;"Directed";2013
5961;14481;"Directed";2013
5961;35558;"Directed";2013
5961;142;"Directed";2013
5961;19526;"Directed";2013
5961;21566;"Directed";2013
5961;37470;"Directed";2013
5961;27767;"Directed";2013
5961;7688;"Directed";2013
5961;27486;"Directed";2013
5961;30501;"Directed";2013
5961;16891;"Directed";2013
5961;6001;"Directed";2013
5961;29150;"Directed";2013
5961;23290;"Directed";2013
5961;28624;"Directed";2013
5961;37191;"Directed";2013
5961;35706;"Directed";2013
5961;29500;"Directed";2013
5961;6015;"Directed";2013
5961;31579;"Directed";2013
5961;33923;"Directed";2013
5961;14215;"Directed";2013
5961;1089;"Directed";2013
5961;30724;"Directed";2013
5961;33988;"Directed";2013
5961;30421;"Directed";2013
5961;35855;"Directed";2013
5961;863;"Directed";2013
5961;27217;"Directed";2013
5961;11849;"Directed";2013
5961;28959;"Directed";2013
5961;25174;"Directed";2013
5961;18706;"Directed";2013
5961;30731;"Directed";2013
5961;9237;"Directed";2013
5961;33388;"Directed";2013
5961;20194;"Directed";2013
5961;12159;"Directed";2013
5961;20753;"Directed";2013
5961;34541;"Directed";2013
5961;17529;"Directed";2013
5961;30153;"Directed";2013
5961;10119;"Directed";2013
5961;33681;"Directed";2013
5961;33111;"Directed";2013
5961;729;"Directed";2013
5961;513;"Directed";2013
5961;16954;"Directed";2013
5961;21009;"Directed";2013
5961;28420;"Directed";2013
5961;36516;"Directed";2013
5961;13962;"Directed";2013
5961;33124;"Directed";2013
5961;14859;"Directed";2013
5961;8685;"Directed";2013
5961;17679;"Directed";2013
5961;15489;"Directed";2013
5961;11315;"Directed";2013
5961;1679;"Directed";2013
5961;28721;"Directed";2013
5961;19925;"Directed";2013
5961;21072;"Directed";2013
5961;26797;"Directed";2013
5961;8402;"Directed";2013
5961;4340;"Directed";2013
5961;6388;"Directed";2013
5961;540;"Directed";2013
5961;14899;"Directed";2013
5961;22562;"Directed";2013
5961;1627;"Directed";2013
5961;25833;"Directed";2013
5961;2302;"Directed";2013
5961;22736;"Directed";2013
5961;3446;"Directed";2013
5961;13400;"Directed";2013
5961;11929;"Directed";2013
5961;4641;"Directed";2013
5961;36412;"Directed";2013
5961;25549;"Directed";2013
5961;19965;"Directed";2013
5961;26133;"Directed";2013
5961;7833;"Directed";2013
5961;1133;"Directed";2013
5961;15841;"Directed";2013
5961;13121;"Directed";2013
5961;8739;"Directed";2013
5961;27898;"Directed";2013
3192;29634;"Directed";2014
3192;8156;"Directed";2014
3192;26753;"Directed";2014
3192;9356;"Directed";2014
3192;6454;"Directed";2014
3192;2625;"Directed";2014
3192;8452;"Directed";2014
3192;18204;"Directed";2014
3192;35279;"Directed";2014
3192;23797;"Directed";2014
3192;7058;"Directed";2014
3192;27455;"Directed";2014
3192;30552;"Directed";2014
3192;27725;"Directed";2014
3192;3796;"Directed";2014
3192;8174;"Directed";2014
3192;14653;"Directed";2014
3192;3499;"Directed";2014
3192;24099;"Directed";2014
3192;28790;"Directed";2014
3192;22913;"Directed";2014
3192;37351;"Directed";2014
3192;7873;"Directed";2014
3192;32454;"Directed";2014
3192;20589;"Directed";2014
3192;25311;"Directed";2014
3192;35119;"Directed";2014
3192;1415;"Directed";2014
3192;22930;"Directed";2014
3192;30528;"Directed";2014
3192;14684;"Directed";2014
3192;9377;"Directed";2014
3192;21173;"Directed";2014
3192;17373;"Directed";2014
3192;28246;"Directed";2014
3192;1198;"Directed";2014
3192;3532;"Directed";2014
3192;28717;"Directed";2014
3192;28703;"Directed";2014
3192;31744;"Directed";2014
3192;32947;"Directed";2014
3192;372;"Directed";2014
3192;35899;"Directed";2014
3192;25069;"Directed";2014
3192;12330;"Directed";2014
3192;37084;"Directed";2014
3192;5894;"Directed";2014
3192;12618;"Directed";2014
3192;27391;"Directed";2014
3192;650;"Directed";2014
3192;31493;"Directed";2014
3192;2123;"Directed";2014
3192;25719;"Directed";2014
3192;657;"Directed";2014
3192;2693;"Directed";2014
3192;28557;"Directed";2014
3192;37183;"Directed";2014
3192;9999;"Directed";2014
3192;2697;"Directed";2014
3192;34115;"Directed";2014
3192;32071;"Directed";2014
3192;21078;"Directed";2014
3192;15640;"Directed";2014
3192;33849;"Directed";2014
3192;11169;"Directed";2014
3192;23883;"Directed";2014
3192;27419;"Directed";2014
3192;29737;"Directed";2014
3192;2934;"Directed";2014
3192;33294;"Directed";2014
3192;35636;"Directed";2014
3192;15345;"Directed";2014
3192;105;"Directed";2014
3192;1846;"Directed";2014
3192;13512;"Directed";2014
3192;25951;"Directed";2014
3192;32690;"Directed";2014
3192;23316;"Directed";2014
3192;36454;"Directed";2014
3192;36544;"Directed";2014
3192;23120;"Directed";2014
3192;33034;"Directed";2014
3192;26866;"Directed";2014
3192;12389;"Directed";2014
3192;11503;"Directed";2014
3192;1565;"Directed";2014
3192;36549;"Directed";2014
3192;30961;"Directed";2014
3192;1566;"Directed";2014
3192;21535;"Directed";2014
3192;5081;"Directed";2014
3192;34454;"Directed";2014
3192;15373;"Directed";2014
3192;32180;"Directed";2014
3192;23022;"Directed";2014
3192;26000;"Directed";2014
3192;2463;"Directed";2014
3192;11206;"Directed";2014
3192;20126;"Directed";2014
3192;33156;"Directed";2014
3192;28905;"Directed";2014
3192;16573;"Directed";2014
3192;20132;"Directed";2014
3192;7992;"Directed";2014
3192;442;"Directed";2014
3192;8442;"Directed";2014
3192;24817;"Directed";2014
3192;30985;"Directed";2014
3192;20145;"Directed";2014
3192;22665;"Directed";2014
3192;19219;"Directed";2014
3192;22757;"Directed";2014
3192;24238;"Directed";2014
3192;10058;"Directed";2014
3192;3944;"Directed";2014
3192;4812;"Directed";2014
3192;33636;"Directed";2014
3192;8010;"Directed";2014
3192;26867;"Directed";2014
3192;2192;"Directed";2014
3192;36898;"Directed";2014
3192;35659;"Directed";2014
3192;3649;"Directed";2014
3192;18079;"Directed";2014
3192;21288;"Directed";2014
3192;25272;"Directed";2014
3192;29500;"Directed";2014
3192;34616;"Directed";2014
3192;18966;"Directed";2014
3192;45;"Directed";2014
3192;33071;"Directed";2014
3192;24541;"Directed";2014
3192;21596;"Directed";2014
3192;29270;"Directed";2014
3192;13300;"Directed";2014
3192;16615;"Directed";2014
3192;29891;"Directed";2014
3192;18696;"Directed";2014
3192;4763;"Directed";2014
3192;11847;"Directed";2014
3192;21307;"Directed";2014
3192;6625;"Directed";2014
3192;14226;"Directed";2014
3192;8052;"Directed";2014
3192;12284;"Directed";2014
3192;34835;"Directed";2014
3192;16417;"Directed";2014
3192;21901;"Directed";2014
3192;27530;"Directed";2014
3192;26062;"Directed";2014
3192;10962;"Directed";2014
3192;24562;"Directed";2014
3192;19576;"Directed";2014
3192;32355;"Directed";2014
3192;19276;"Directed";2014
3192;2431;"Directed";2014
3192;6905;"Directed";2014
3192;35745;"Directed";2014
3192;10999;"Directed";2014
3192;11287;"Directed";2014
3192;7200;"Directed";2014
3192;9541;"Directed";2014
3192;22509;"Directed";2014
3192;35161;"Directed";2014
3192;729;"Directed";2014
3192;25780;"Directed";2014
3192;21050;"Directed";2014
3192;1365;"Directed";2014
3192;3407;"Directed";2014
3192;11012;"Directed";2014
3192;11309;"Directed";2014
3192;35605;"Directed";2014
3192;25796;"Directed";2014
3192;31918;"Directed";2014
3192;19925;"Directed";2014
3192;34280;"Directed";2014
3192;34819;"Directed";2014
3192;14579;"Directed";2014
3192;7793;"Directed";2014
3192;11321;"Directed";2014
3192;19931;"Directed";2014
3192;34284;"Directed";2014
3192;18479;"Directed";2014
3192;8102;"Directed";2014
3192;9285;"Directed";2014
3192;18754;"Directed";2014
3192;21077;"Directed";2014
3192;21663;"Directed";2014
3192;1391;"Directed";2014
3192;13679;"Directed";2014
3192;35492;"Directed";2014
3192;1242;"Directed";2014
3192;35193;"Directed";2014
3192;3148;"Directed";2014
3192;26758;"Directed";2014
3192;18507;"Directed";2014
3192;11342;"Directed";2014
3192;7247;"Directed";2014
3192;4045;"Directed";2014
3192;23181;"Directed";2014
3192;5682;"Directed";2014
3192;36404;"Directed";2014
3192;25836;"Directed";2014
3192;31668;"Directed";2014
3192;35513;"Directed";2014
3192;16117;"Directed";2014
3192;15531;"Directed";2014
3192;28747;"Directed";2014
3192;13408;"Directed";2014
3192;16119;"Directed";2014
3192;9244;"Directed";2014
3192;36924;"Directed";2014
3192;26133;"Directed";2014
3192;25558;"Directed";2014
3192;2327;"Directed";2014
3192;31970;"Directed";2014
3192;1133;"Directed";2014
3192;22370;"Directed";2014
3192;8746;"Directed";2014
3192;23487;"Directed";2014
34523;17175;"Directed";2013
34523;20472;"Directed";2013
34523;36128;"Directed";2013
34523;30697;"Directed";2013
34523;13665;"Directed";2013
34523;19749;"Directed";2013
34523;3089;"Directed";2013
34523;30544;"Directed";2013
34523;18340;"Directed";2013
34523;5031;"Directed";2013
34523;35390;"Directed";2013
34523;19057;"Directed";2013
34523;9847;"Directed";2013
34523;30431;"Directed";2013
34523;23408;"Directed";2013
34523;19030;"Directed";2013
15775;24811;"Directed";2014
15775;12417;"Directed";2014
15775;9477;"Directed";2014
15775;7281;"Directed";2014
15775;24530;"Directed";2014
15775;23576;"Directed";2014
15775;4113;"Directed";2014
15775;30917;"Directed";2014
15775;30467;"Directed";2014
15775;15562;"Directed";2014
15775;8292;"Directed";2014
15775;19299;"Directed";2014
15775;12999;"Directed";2014
15775;19752;"Directed";2014
15775;18289;"Directed";2014
15775;3127;"Directed";2014
15775;3594;"Directed";2014
15775;387;"Directed";2014
15775;7011;"Directed";2014
15775;28862;"Directed";2014
15775;3424;"Directed";2014
15775;420;"Directed";2014
15775;25580;"Directed";2014
15775;10198;"Directed";2014
15775;9567;"Directed";2014
15775;19090;"Directed";2014
15775;17025;"Directed";2014
15775;3214;"Directed";2014
15775;5414;"Directed";2014
15775;3661;"Directed";2014
15775;26415;"Directed";2014
15775;20584;"Directed";2014
15775;14401;"Directed";2014
15775;32216;"Directed";2014
15775;18831;"Directed";2014
15775;33928;"Directed";2014
15775;12062;"Directed";2014
15775;27127;"Directed";2014
15775;6502;"Directed";2014
15775;12659;"Directed";2014
15775;2271;"Directed";2014
15775;20656;"Directed";2014
15775;37120;"Directed";2014
15775;20531;"Directed";2014
15775;17345;"Directed";2014
15775;16543;"Directed";2014
15775;29601;"Directed";2014
15775;24418;"Directed";2014
15775;27437;"Directed";2014
15775;4128;"Directed";2014
15775;33596;"Directed";2014
15775;23316;"Directed";2014
15775;863;"Directed";2014
15775;30728;"Directed";2014
15775;23970;"Directed";2014
15775;35374;"Directed";2014
15775;8336;"Directed";2014
15775;26432;"Directed";2014
15775;16158;"Directed";2014
15775;35431;"Directed";2014
15775;2150;"Directed";2014
15775;21443;"Directed";2014
15775;2957;"Directed";2014
15775;17600;"Directed";2014
15775;9607;"Directed";2014
15775;28894;"Directed";2014
15775;16370;"Directed";2014
15775;13489;"Directed";2014
15775;3842;"Directed";2014
15775;13328;"Directed";2014
15775;20011;"Directed";2014
15775;36793;"Directed";2014
15775;1713;"Directed";2014
15775;16430;"Directed";2014
15775;14021;"Directed";2014
15775;35232;"Directed";2014
15775;3180;"Directed";2014
15775;4374;"Directed";2014
29738;12982;"Directed";2003
29738;27903;"Directed";2003
29738;32415;"Directed";2003
29738;21124;"Directed";2003
29738;24165;"Directed";2003
29738;14638;"Directed";2003
29738;1952;"Directed";2003
29738;26845;"Directed";2003
29738;14420;"Directed";2003
29738;31410;"Directed";2003
29738;18104;"Directed";2003
29738;10706;"Directed";2003
29738;32345;"Directed";2003
29738;6221;"Directed";2003
29738;1208;"Directed";2003
29738;35808;"Directed";2003
29738;22684;"Directed";2003
29738;13544;"Directed";2003
29738;30064;"Directed";2003
29738;8606;"Directed";2003
29738;22828;"Directed";2003
29738;6868;"Directed";2003
29738;36975;"Directed";2003
29738;1113;"Directed";2003
29738;1192;"Directed";2003
29738;6671;"Directed";2003
29738;15725;"Directed";2003
29738;17571;"Directed";2003
29738;22240;"Directed";2003
29738;30823;"Directed";2003
29738;21949;"Directed";2003
29738;2509;"Directed";2003
29738;26194;"Directed";2003
29738;31369;"Directed";2003
29738;7884;"Directed";2003
29738;27274;"Directed";2003
29738;19551;"Directed";2003
29738;13547;"Directed";2003
29738;15363;"Directed";2003
29738;18245;"Directed";2003
29738;36251;"Directed";2003
29738;10609;"Directed";2003
29738;1267;"Directed";2003
29738;32232;"Directed";2003
29738;28930;"Directed";2003
29738;33175;"Directed";2003
29738;15648;"Directed";2003
29738;3241;"Directed";2003
29738;6977;"Directed";2003
29738;432;"Directed";2003
29738;17458;"Directed";2003
29738;16703;"Directed";2003
29738;29775;"Directed";2003
29738;26447;"Directed";2003
29738;19615;"Directed";2003
29738;135;"Directed";2003
29738;37084;"Directed";2003
29738;11455;"Directed";2003
29738;5609;"Directed";2003
29738;36492;"Directed";2003
29738;22659;"Directed";2003
29738;17155;"Directed";2003
12922;30852;"Directed";2014
12922;16363;"Directed";2014
12922;1596;"Directed";2014
12922;3485;"Directed";2014
12922;28205;"Directed";2014
12922;22831;"Directed";2014
12922;31342;"Directed";2014
12922;11784;"Directed";2014
12922;9130;"Directed";2014
12922;13210;"Directed";2014
12922;25883;"Directed";2014
12922;1017;"Directed";2014
12922;27498;"Directed";2014
12922;24411;"Directed";2014
12922;11761;"Directed";2014
12922;11043;"Directed";2014
12922;8855;"Directed";2014
12922;25177;"Directed";2014
12922;1344;"Directed";2014
12922;10616;"Directed";2014
12922;24649;"Directed";2014
12922;11377;"Directed";2014
432;33118;"Directed";1999
432;4601;"Directed";1999
432;25212;"Directed";1999
432;26397;"Directed";1999
432;36953;"Directed";1999
432;19297;"Directed";1999
432;16220;"Directed";1999
432;1208;"Directed";1999
432;32345;"Directed";1999
432;14042;"Directed";1999
432;2988;"Directed";1999
432;10138;"Directed";1999
432;24096;"Directed";1999
432;23152;"Directed";1999
432;30064;"Directed";1999
432;31143;"Directed";1999
432;14886;"Directed";1999
432;6153;"Directed";1999
432;1091;"Directed";1999
432;20719;"Directed";1999
432;955;"Directed";1999
432;6866;"Directed";1999
432;30106;"Directed";1999
432;7087;"Directed";1999
432;30649;"Directed";1999
432;17353;"Directed";1999
432;5298;"Directed";1999
432;12060;"Directed";1999
432;25633;"Directed";1999
432;22246;"Directed";1999
432;10967;"Directed";1999
432;29021;"Directed";1999
432;30168;"Directed";1999
432;15819;"Directed";1999
432;5145;"Directed";1999
432;7327;"Directed";1999
432;2198;"Directed";1999
432;22868;"Directed";1999
432;35958;"Directed";1999
432;34091;"Directed";1999
432;32868;"Directed";1999
432;33249;"Directed";1999
432;3062;"Directed";1999
432;17745;"Directed";1999
432;17167;"Directed";1999
432;32913;"Directed";1999
432;5069;"Directed";1999
1991;7636;"Directed";2004
1991;7357;"Directed";2004
1991;36059;"Directed";2004
1991;17621;"Directed";2004
1991;2919;"Directed";2004
1991;15628;"Directed";2004
1991;938;"Directed";2004
1991;14346;"Directed";2004
1991;15627;"Directed";2004
1991;4673;"Directed";2004
1991;17702;"Directed";2004
1991;33493;"Directed";2004
1991;14653;"Directed";2004
1991;11166;"Directed";2004
1991;2276;"Directed";2004
1991;7985;"Directed";2004
1991;23524;"Directed";2004
1991;26413;"Directed";2004
1991;11359;"Directed";2004
1991;35493;"Directed";2004
1991;32374;"Directed";2004
1991;20311;"Directed";2004
1991;36539;"Directed";2004
1991;26786;"Directed";2004
1991;31101;"Directed";2004
1991;22491;"Directed";2004
1991;26372;"Directed";2004
